0,1,2,3,4,5,/workspace/dongweiw/models/DeepSeekR1/Distill-Qwen-7B_correct,/workspace/dongweiw/models/DeepSeekR1/Distill-Qwen-7B_choiceA_probs,/workspace/dongweiw/models/DeepSeekR1/Distill-Qwen-7B_choiceB_probs,/workspace/dongweiw/models/DeepSeekR1/Distill-Qwen-7B_choiceC_probs,/workspace/dongweiw/models/DeepSeekR1/Distill-Qwen-7B_choiceD_probs
What was the revenue for flat screen televisions sold in Australia in the past 12 months (as of 2013)?,$120 million annual Revenue,$1.2 billion annual Revenue,$12 billion annual Revenue,$120 billion annual Revenue,B,True,0.0787139,0.70707184,0.17463443,0.039579835
What native empire controlled Large areas of South African Territory during the 19th century?,Hutu,Zulu,Aztec,Masai,B,True,0.0088596,0.8292852,0.016616695,0.14523841
How many keys are on a Standard piano?,20,54,88,100,C,True,0.009475937,0.018552987,0.9665719,0.0053992267
The most important consideration in designing successful messages to be transmitted through graphic communications is knowledge and understanding of,current technologies,the capabilities of the designer,the limitations of the printer,the nature of the audience,D,True,0.022887073,0.023247493,0.017964272,0.9359011
Which one of these world leaders was assassinated?,Indira Gandhi,Ferdinand Marcos,Golda Meir,Neville Chamberlain,A,True,0.67884994,0.08698299,0.09187235,0.14229468
Which of these candy bars was named for a baseball player?,Baby Ruth,Clark Bar,Reggie Bar,Butterfinger,C,False,0.45414624,0.26490116,0.24308698,0.037865646
The common term for someone who has difficulty seeing objects in the distance is what?,farsighted,nearsighted,hindsighted,hypermetropic,B,False,0.8859863,0.07863575,0.0068980088,0.028479986
Where did jazz great Sun Ra claim he was born?,Atlantis,Mount Olympus,Saturn,in a saxophone,C,False,0.1268059,0.087835886,0.061319333,0.7240389
By what name is Bob Keeshan better known?,Bozo the Clown,Pee Wee Herman,Captain Kangaroo,Buffalo Bob,C,False,0.07283784,0.5340145,0.053707253,0.3394403
Where would you typically find a bailiff?,grocery store,courtroom,football stadium,doctor's office,B,True,0.006847333,0.96215135,0.016045393,0.01495595
Girls of what religious community traditionally wear bonnets?,Amish,Sikh,Roman Catholic,Christian,A,True,0.5410411,0.29186976,0.09776413,0.06932514
What New Age musician released a 1998 album titled 'King of the Pan3Flute'?,Zamfir,Yanni,Vangelis,Kenny G,A,False,0.16525912,0.7523034,0.061752826,0.020684605
Which of these is a fish?,sea horse,sea cow,sea snake,sea lion,A,False,0.03191304,0.72633743,0.06651249,0.17523706
How many airplanes are in the air worldwide right now (as of 2014)?,"5,000","20,000","80,000","320,000",B,False,0.118153736,0.32369417,0.1425206,0.41563153
Reindeer herding as an economic activity of the Sami in Norway is an example of which of the following types of diffusion?,Stimulus,Hierarchical,Relocation,Contagious,A,False,0.17584455,0.22755976,0.23295617,0.36363944
"When cool air flows from a high mountain region to a region of lower elevation, the air will",increase in moisture content,"condense, forming large amounts of dew",undergo adiabatic warming,undergo adiabatic cooling,C,False,0.019092888,0.05655725,0.093247145,0.8311027
In Greek mythology what is the name of Zeus' father?,Apollo,Cronus,Prometheus,Hercules,B,True,0.03385539,0.8396924,0.021352325,0.10509983
What disease does a carcinogen cause?,cancer,influenza,emphysema,heart disease,A,True,0.99612445,0.00052571145,0.001863809,0.001485958
Who sang lead vocals for the band Big Brother and the Holding Company?,Grace Slick,Janis Joplin,Mama Cass,Karen Carpenter,B,False,0.4112207,0.21501173,0.04334234,0.3304251
Which Pope immediately preceded John Paul II?,John XXIII,Paul VI,John Paul I,Hank II,C,True,0.088925585,0.07488286,0.7188435,0.11734798
Which of these is not a spice?,dill,aniseed,cucumber,cayenne,C,True,0.0075309956,0.0024737767,0.97868985,0.011305365
Which of the following protocols is used to transport HTML pages from Web servers to Web browsers?,BOOTP,HTTP,SNMP,SMTP,B,True,0.026518827,0.9532585,0.007597771,0.012624854
What is the correct spelling of New Mexico's largest city?,Albuqerque,Albuquerque,Albequerque,Santa Fe,B,True,0.039769903,0.94859827,0.0038615903,0.0077702156
Which of the following best defines federalism?,A government in which the political leader is also the religious leader,The concentration of government power in the hands of a small group of people,The division of national power into different branches of government,The division of a country's power into national and subnational units,D,True,0.022983585,0.017079951,0.1685054,0.79143107
What sport is known as 'The Sport of Kings'?,polo,archery,yachting,horse racing,D,False,0.82703257,0.053703014,0.05084499,0.06841941
Which of the following is matched with its correct function?,Ovule ..... production of pollen,Vascular cambium ..... formation of apical meristem,Xylem ..... transport of sugars,Guard cell ..... regulation of transpiration rate,D,True,0.37785295,0.08563808,0.058858138,0.47765088
Which of the following protocols is usually associated with hyperinflation?,A rapid decrease in total spending,A rapid increase in money supply,A slow increase in exports,A slow increase in labor productivity,B,True,0.07014408,0.8885704,0.016274735,0.025010642
In which century was the greatest number of chemical elements discovered?,17th,18th,19th,20th,C,False,0.14267735,0.4641804,0.2837478,0.10939452
"The term ""Cold War"" refers to the",race between the United States and the Soviet Union to claim ownership of Antarctica,contest between the United States and the European Union for economic domination in the West,struggle between the United States and the Soviet Union to gain political hegemony in world affairs,competition between the Soviet Union and China for the resources of the Pacific Rim,C,True,0.026944513,0.008058669,0.9610231,0.003973778
Which of the following articles of clothing has a hood?,Parka,kilt,lederhosen,sarong,A,True,0.7879623,0.042750794,0.10255383,0.06673305
Which of these measurements is equal to one square foot?,50 square inches,77 square inches,100 square inches,144 square inches,D,True,0.01184152,0.034804165,0.01998635,0.93336797
Which of the following is a disorder in ruminants that is characterized by an excessive accumulation of gas in the rumen?,Agalactia,Bloat,Bovine pleuropneumonia,Grass tetany,B,True,0.09912374,0.8170857,0.027311463,0.056479007
"_Whenever the mood strikes her_, Angela takes a short walk around the block. In the sentence above, the underlined portion can best be described as",an adjective clause,a relative clause,a subordinate clause,an independent clause,C,True,0.026445953,0.20964499,0.7092199,0.054689165
"What term is used to describe a""group of geese?",gaggle,gang,gander,grist,A,True,0.93246573,0.021089388,0.03730332,0.009141572
If you dial '411' on a telephone who are you calling?,the police,the White House,directory assistance,Moviefone,C,True,0.30904818,0.010012253,0.6697702,0.0111694755
Which of these are not legumes?,beans,peas,radishes,peanuts,C,True,0.085576594,0.037385646,0.5712628,0.30577496
"In 1989 scientists from Norway discovered that there are far more viruses in oceans lakes, and streams than previously believed. How many viruses did they find that a milliliter of natural water might contain?",up to 250,up to 25000,up to 2500000,up to 250000000,D,False,0.19148195,0.35773537,0.27643648,0.1743463
Which company holds an annual self-named 'Bake-Off'?,Betty Crocker,Duncan Hines,Pillsbury,Keebler,C,True,0.084359564,0.107476875,0.6018041,0.20635943
Which of the following fiscal policy actions is most expansionary?,Increasing both government spending and taxes,Increasing government spending and decreasing taxes,Decreasing government spending and increasing taxes,Decreasing both government spending and taxes,B,True,0.05305863,0.9044573,0.025657479,0.016826585
Which of the following steps should be taken first to effectively present new information to coworkers?,Analyzing the audience,Determining the objective,Creating three to five key messages,Choosing a communication tool,B,True,0.36766422,0.44348773,0.09442399,0.09442399
What is the name of the character Played by Woody Allen in the 1967 James Bond film 'Casino Royale'?,Dr Evil,Q,Little Jimmy Bond,M,C,False,0.04999202,0.36939386,0.038933825,0.5416803
Which of the following is generally the first step taken in a large-scale commercial construction venture?,Filing applications for building permits and variances,Ordering the materials needed for the building foundation,Drafting a contract that spells out the details of the building plan,Holding a discussion between the developer and the designer/contractor about the scope of the construction,D,False,0.39552912,0.03977941,0.2614288,0.3032627
How many eyes does a Giraffe have?,one,two,three,four,B,True,0.14663672,0.71058124,0.12940645,0.013375531
What pro wrestler grapples with Sylvester Stallone in the movie-'Rocky III'?,Dolph Lundgren,Hulk Hogan,Andre the Giant,The Iron Sheik,B,True,0.0547324,0.88333625,0.02281586,0.039115485
Which of the following activities will be most effective in introducing kindergartners to the concept of how plants transport water?,Demonstrating that a celery stalk can be peeled lengthwise but not crosswise,Placing celery stalks in water colored with a dye and observing the results,Collecting rainwater in a rain gauge and comparing the amount of rainfall to a plant's growth rate,"Planting bean seeds in paper cups, placing them on the windowsill, and watering them daily",B,True,0.08241541,0.7698129,0.080506265,0.067265496
What is the function of mitochondria in the cell?,To generate energy,To process waste,To kill viruses or other antigens,To repair damage,A,True,0.99002224,0.005750518,0.003188167,0.0010390973
Which of these is not one of the four basic forces in nature?,electromagnetic,gravitational,nuclear,centrifugal,D,True,0.0008999908,0.0016488829,0.0027505935,0.99470055
Which of these is a slang term for 'police'?,fuzz,shrinks,bean counters,aardvarks,A,True,0.9014723,0.06790379,0.0071570063,0.02346692
What is the name of the fruit that is half tangerine and half grapefruit?,graperine,tangefruit,tangelo,kumquat,C,True,0.0652159,0.11625992,0.7347853,0.08373888
What are the Smothers Brothers'(first names?,Frank and Bill,Tom and Dick,Dave and George,Ed and Pete,B,False,0.33228508,0.29554048,0.27547398,0.09670047
Which of the following great apes (the Hominidae) is NOT native to Africa?,Gorilla,Human,Chimpanzee,Orangutan,D,False,0.005691475,0.97603714,0.003217668,0.015053728
In the movie 'Star Wars' what kind of creature is Chewbacca?,Woolie,Woobie,Wookiee,Klingon,C,True,0.041094497,0.08836705,0.82540506,0.045133475
In the film 'Easy Rider' what emblem is on the back of Peter Fonda's leather jacket?,peace symbol,American flag,two white doves,Harley-Davidson logo,B,False,0.51146924,0.08750207,0.19112208,0.20990655
What are the tallest trees on Earth?,Coast Redwood,Coast Douglas Fir,Giant Sequoia,Sitka Spruce,A,False,0.31083685,0.032507006,0.5762005,0.080455616
Which of these painting tools has bristles on it?,Easel,Knife,Brush,Palette,C,True,0.013736435,0.025463328,0.95550436,0.0052958676
Astronaut John Glenn served as a pilot in what branch of the military?,Army,Air Force,Marines,Navy,C,False,0.025081566,0.18388687,0.01683897,0.77419263
On the TV show 'CHiPs' what was Officer Frank Poncherello's-nickname?,Franky,Ponch,Chipper,Hot Dog,B,True,0.10298332,0.73753756,0.061976455,0.09750264
Which of the following criteria is the most important when assessing reading comprehension?,Ability to spell inventively,Ability to decode new words,Ability to identify the main idea,Ability to recognize rhyming patterns,C,True,0.021737237,0.13525364,0.82852894,0.014480121
Which of these games is not played with cards?,baccarat,rummy,craps,solitaire,C,True,0.055756874,0.007428884,0.66872686,0.26808745
In American football how many points is a touchdown worth?,two,three,six,seven,C,True,0.047175616,0.15228476,0.7673474,0.03319219
What is the most likely impact of an increase in interest rates?,Investment levels diminish,Employment increases,The value of the U.S. dollar increases,Mortgage rates decline,A,True,0.9791005,0.0058219447,0.0020597235,0.013017854
Whose profile can you see on the front of dimes that are currently in circulation?,George Washington,Thomas Jefferson,Benjamin Franklin,Franklin Roosevelt,D,False,0.66246337,0.14723927,0.124960355,0.06533703
Who is considered the owner of a 'publicly held' company?,the CEO,the stockholders,the president,the government,B,False,0.14345552,0.2557371,0.046573184,0.55423427
Which of the following candies is traditionally fruit flavored?,M&M's,Skittles,Reese's Pieces,Junior Mints,B,False,0.061429203,0.3882445,0.059539225,0.49078706
In 1926 the Harlem Globetrotters basketball team was formed in what city?,Boston,Philadelphia,Chicago,New York City,C,False,0.01142648,0.5952958,0.054088466,0.33918932
Which of the following steps in the design of a dog house would be earliest?,Acquiring all the tools necessary for the building,Purchasing all the materials for building the structure,"Identifying the color, shape, and style of the exterior surface",Accessing the measurements of the dog and all the interior materials,D,True,0.06391982,0.09900095,0.1657954,0.6712838
What was the name of the 1999 art exhibit that sparked a national debate about censorship?,Sticks & Stones',Pulsation',Black & White',Sensation',D,False,0.8292057,0.06006746,0.05018824,0.060538575
What was the title of Beethoven's only completed opera?,Faust',The Silence',Immortal Beloved',Fidelio',D,True,0.17387733,0.09453547,0.038495354,0.69309187
What is the name of the StarKist tuna mascot?,Charlie,Sam,Al,Morris,A,True,0.37594348,0.32408354,0.22536471,0.07460827
Which of the following groups was converted to Christianity in the tenth century C.E. by missionaries from the Byzantine Empire?,Franks,Visigoths,Russians,Anglo-Saxons,C,False,0.3759655,0.27079782,0.09884569,0.25439098
Which of these words is an adverb?,hurried,fast,speedy,quickly,D,True,0.10641803,0.035925146,0.052680746,0.80497605
On which part of a car would you find the 'caliper'?,battery,engine,radiator,brakes,D,True,0.006407394,0.005088504,0.011201486,0.9773027
Which of these plants is the national emblem of Scotland?,ivy,thistle,rose,linden,B,True,0.03643789,0.85564816,0.050589003,0.057324853
How much does it cost to air condition all American automobiles for a year (as of 2018)?,$10m,$100m,$1 billion,$10 billion,C,False,0.10486839,0.40200162,0.1675792,0.32555085
What fictional character claims to be 'smarter than the average bear'?,Paddington Bear,Fozzie Bear,Smokey Bear,Yogi Bear,D,True,0.0641106,0.051514316,0.03326014,0.851115
If you are truly afraid of the dark what do you suffer from?,hypnophobia,cryptophobia,hadephobia,nyctophobia,D,True,0.010950141,0.080911204,0.03143871,0.8767
Which of the following is a way in which Congress can influence the federal bureaucracy?,Increasing or decreasing departmental salaries,Appropriating funds,Appointing agency heads,Dismissing cabinet secretaries,B,False,0.0406817,0.07903105,0.72675604,0.15353113
What country was once ruled by shoguns?,China,Japan,North Korea,Taiwan,B,True,0.15296474,0.8204844,0.023275351,0.003275457
On what continent can you find tigers in the wild?,Africa,Asia,Europe,South America,B,False,0.8748306,0.07704139,0.04355525,0.004572792
"The construction of a transportation network that included roads, canals, and steamboats that took shape in the United States in the early decades of the nineteenth century had which of the following effects in the years before the Civil War?",It decreased the need for immigrant labor.,It stimulated the development of a market revolution.,It weakened the plantation system in the southern states.,It transformed the United States into an international military power.,B,True,0.030067943,0.8925519,0.057506453,0.019873697
What is the more common name for the disease 'pertussis'?,whooping cough,tennis elbow,black lung,German measles,A,True,0.98906904,0.005418033,0.0017452894,0.0037676506
The primary purpose of a Supervised Agricultural Experience ( SAE ) program is to,provide a basis for students to apply for and win proficiency awards,provide students with an income to be used to learn money management skills,"give students a chance to earn enough money to qualify for local, state, and national FFA degrees",allow students to apply skills learned in the classroom and learn new skills in a specialized area,D,True,0.04028918,0.01873621,0.031133065,0.90984154
An early-nineteenth-century railroad steam engine is an excellent example of which of the following power systems?,Internal combustion engine,External combustion engine,Rotary engine,Reaction engine,B,False,0.6333815,0.18577021,0.01432506,0.16652334
With which of the following statements would both Thomas Hobbes and John Locke most probably have agreed?,Government authority is created as the result of a social contract.,Government must enforce religious law to prevent moral decay.,Government must enforce the majority's will regardless of the wishes of the minority.,Government must bend to the will of the educated minority.,A,True,0.66004723,0.06236077,0.25447088,0.023121176
In the classic song 'Take Me Out to the Ballgame' for whom do we 'root root root'?,the umpire,the home team,the bat boy,Mighty Casey,B,True,0.038283374,0.5410183,0.034049936,0.38664836
Who was Charlie McCarthy?,a US senator,a Chicago gangster,a famous baseball pitcher,a wooden dummy,D,True,0.035316166,0.08672813,0.18504348,0.6929122
How many states were in the Confederate States of America?,11,13,16,22,A,False,0.06645063,0.82228273,0.06802647,0.04324025
Who were the Chicago Seven?,war protesters,bluegrass musicians,bank robbers,mobsters,A,False,0.26673707,0.14277406,0.37615955,0.21432926
Which dwarf planet is closest to the Sun?,Pluto,Eris,Ceres,Makemake,C,True,0.40864027,0.14457129,0.43161014,0.015178296
What company makes perfumes called 'Beautiful' and 'Pleasures'?,Estee Lauder,Ralph Lauren,Elizabeth Arden,Calvin Klein,A,True,0.94864416,0.015820138,0.027765209,0.0077705914
What nationality was Karl Marx?,Russian,German,Danish,English,B,True,0.26306513,0.7320429,0.0023027875,0.0025890938
In America what is the main ingredient in pepperoni?,Fish,pepper,wheat,meat,D,True,0.015558905,0.05559374,0.055811327,0.8730361
A student in the process of solving a fabrication problem in the manufacturing laboratory asks the teacher what assembly procedures should be used. The teacher's best response would be to,give an opinion as to the best assembly procedure for the particular problem,suggest two or three possible assembly procedures and have the student select one,place the responsibility completely on the student for making the judgment,use leading questions to help the student review and analyze the relative merits of several assembly procedures,D,False,0.017670965,0.67354035,0.023593836,0.28519493
"If the government places a price ceiling on leather garments that is below the equilibrium price, which of the following will occur in the market for leather garments?",There will be a shortage.,There will be a surplus.,The demand curve for leather garments will shift leftward.,The supply curve for leather garments will shift rightward.,A,True,0.9379502,0.033113692,0.013171717,0.01576448
"During President Dwight Eisenhower's administration in the 1950s, the federal government promoted significant changes in transportation in the United States by",establishing generous subsidies for urban mass transit,sponsoring research to develop less polluting automobiles,funding the construction of the interstate highway system,funding the establishment of a national railroad passenger system,C,True,0.025700295,0.07793518,0.87125957,0.025104947
Animals in which of the following groups may have a backbone and a spinal cord?,Mollusks,Chordates,Invertebrates,Echinoderms,B,True,0.0064592375,0.9737322,0.008293825,0.011514836
Which of the following statements best illustrates active listening on the part of a second-grade teacher who is helping a student solve a personal problem?,"I have gathered the facts, and I know what really happened.","I understand you, and I know what is best for you.",I believe you understood the class rules.,I respect you as a person with your own ideas and feelings.,D,True,0.04372774,0.4450983,0.006811468,0.50436246
Which of the following stages is the first step in the writing cycle?,Outlining,Brainstorming,Publishing,Editing,B,True,0.029480437,0.9611225,0.003071015,0.006325976
Which of these is a government agency established to protect investors?,AAA,NBA,SEC,MADD,C,True,0.026836962,0.0044500045,0.96093345,0.0077795526
What character did Woody replace on the TV show 'Cheers'?,Coach,Diane,Norm,Frasier,A,False,0.12442274,0.49596107,0.06925168,0.3103645
Which of the following rocks would most likely form from the metamorphism of a shale?,Granite,Quartzite,Schist,Marble,C,False,0.1355876,0.7833066,0.057636105,0.023469733
"Which of the following states of matter is characterized by a closely packed arrangement of particles, resulting in a stable, definite shape and definite volume?",Solid,Liquid,Gas,Plasma,A,True,0.9905495,0.005279782,0.0027605977,0.0014099755
How old is the Earth approximately?,"50,000 years",300 million years,4.5 billion years,no one knows,C,True,0.013909968,0.067934446,0.8948608,0.023294812
"As part of a staffing strategy, a human resources manager hires new personnel through a hidden market. Which of the following best represents the use of a hidden market?",Posting the job opening to a social media Web site,Advertising the job opening on job posting Web sites,Receiving a recommendation from a current employee,Participating in a career fair at a local community college,C,False,0.39705643,0.21587583,0.17619273,0.21087508
What liqueur is used to make a Pink Lady cocktail pink?,grenadine,schnapps,triple sec,pernod,A,False,0.31483045,0.14988177,0.073619455,0.46166834
What is the proper nautical use of an anchor?,to catch large fish,to calculate water depth,to hold a ship in place,to damage other boats,C,True,0.13035227,0.24163494,0.6027428,0.02526994
In ice hockey which of the following is not a penalty?,hooking,charging,carving,butt-ending,C,True,0.003352896,0.005615044,0.98962337,0.0014086572
"Ethan, a new preschool student, does not talk or play with other students during center time. Which of the following strategies will best help him develop interpersonal relationships?",Demonstrating empathy for Ethan when there is a conflict during center time,Modeling how to show appropriate affection in the classroom,Encouraging students to name and discuss their feelings throughout the day,Identifying a student to be Ethan's partner and participate in center time with him,D,False,0.1411999,0.044778995,0.41177997,0.40224108
If a business files under Chapter 11 what is it doing?,declaring bankruptcy,selling stock,buying a smaller,company suing the government,A,True,0.5189313,0.34299266,0.024081863,0.113994084
How many $100 bills does it take to equal one million dollars?,one thousand,five thousand,ten thousand,one hundred thousand,C,False,0.828032,0.004962275,0.14277062,0.024235096
A prekindergarten teacher is planning a lesson with a teaching objective of categorizing geometric objects by type of shape. Which of the following actions must children be able to perform successfully before the teacher teaches the lesson?,Identifying attributes of objects,Recognizing the position of whole numbers,Creating sets of objects using counters,Matching values with their numerical representatives,A,True,0.92140365,0.03628931,0.027179437,0.015127635
What former 'Today' show personality played a neighbor on the TV sitcom 'The Hogan Family'?,Jane Pauley,Willard Scott,Deborah Norville,Joe Garagiola,B,False,0.13678491,0.27848026,0.039496902,0.5452379
"If one party to a contract is forced to sign, the contract is defined as",enforceable,executory,unilateral,voidable,D,False,0.26852256,0.06580428,0.5911072,0.07456602
What was the name of the first ship to sail around the world?,Triton,Victoria,Magellan,Elizabeth II,B,False,0.06700481,0.047886178,0.75494087,0.13016813
Which of the following was a direct result of the First Opium War of 1839-1842?,The Chinese commissioner of trade in Canton (Guangzhou) banned the opium trade in that city.,China was forced to open some of its ports to international trade.,Chinese revolutionaries toppled the Qing dynasty.,Chinese leaders set out to remake their economy along Western lines.,B,True,0.052128173,0.9168034,0.015898194,0.0151701635
What animal is considered sacred in India?,Sheep,Cow,Chicken,Dog,B,True,0.0033378734,0.9851894,0.0112478575,0.00022493771
In computer terminology what does the acronym 'FTP' stand for?,file transfer protocol,full time portal,full text processor,free to print,A,True,0.96711594,0.021117447,0.003936973,0.007829605
What is the art of elegant handwriting called?,calligraphy,engraving,decoupage,lithography,A,True,0.966654,0.015747052,0.008902575,0.0086963475
By what collective name do Christians refer to God the Father God the Son and the Holy Ghost?,the Trio,the Troika,the Triumvirate,the Trinity,D,True,0.017141571,0.008962678,0.008289122,0.96560663
In what year did the United States last win an Olympic gold medal in men's ice hockey?,1976,1980,1984,1988,B,False,0.36992157,0.23149101,0.16160677,0.23698065
What term describes the passing of genetic traits from one generation to the next?,heredity,heresy,homogeneity,hemoglobin,A,True,0.98400027,0.007631246,0.001967537,0.0064011
Modern computer microchips are primarily composed of what element?,Sodium,Silicon,Aluminum,Silver,B,True,0.00730741,0.98361313,0.007963164,0.0011162587
The film 'Stand By Me' is based on a novel by what author?,Anne Proulx,Stephen King,Dean Koontz,Frank McCourt,B,True,0.3025115,0.5564038,0.030663004,0.11042172
What kind of car did Burt Reynolds drive in the movie 'Smokey and the Bandit'?,Lamborghini,Camaro,Corvette,Transam,D,False,0.07698152,0.4535035,0.41942215,0.05009283
Which of the following is the best description of traditional phonics instruction?,Students study lists of high-frequency words in order to increase reading speed and comprehension.,"Students are taught individual letter sounds first, followed by letter combination sounds and the rules of putting these combinations together to make words.","Students are immersed in written language, and encouraged to decode entire words using context clues.",Students analyze patterns of organization and syntax as a way of learning to recognize common structures.,B,True,0.018251654,0.9658472,0.0103994785,0.0055015883
Who composed the 'Moonlight Sonata'?,Mozart,Handel,Bach,Beethoven,D,False,0.35989648,0.04928083,0.37423313,0.21658953
The first commercial radio station was located in what city?,Chicago,Austin,Pittsburgh,Cleveland,C,True,0.23094012,0.27211398,0.3815003,0.11544557
Which of these is not a position on an American football team?,quarterback,tight end,striker,free safety,C,True,0.00424328,0.004343906,0.9907493,0.0006635625
Which of these is not a type of primate?,baboon,marmot,orangutan,chimpanzee,B,True,0.009917858,0.90683633,0.025724968,0.057520963
In 1986 Libyan leader Muammar Qaddafi drew a so-called 'Line of Death' overwhat body of water?,Gulf of Sidra,Gulf of Oman,Red Sea,Persian Gulf,A,False,0.057534087,0.43520406,0.051171873,0.45608994
What is the nickname of Florida's controversial death row electric chair?,Old Yeller,Old Geezer,Old Smoky,Old Sparky,D,True,0.034761846,0.22845355,0.13016891,0.60661566
The dance known as the 'fandango' is of what origin?,Australian,African,Native American,Spanish,D,True,0.01405222,0.06916745,0.033709522,0.88307077
In what restaurant can you order a Grand Slam breakfast?,Denny's,McDonald's,Burger King,Hardee's,A,False,0.23006147,0.31692305,0.05550491,0.39751056
Which of these minerals is hardest on the Mohs scale?,Corundum,Quartz,Apatite,Calcite,A,True,0.97712904,0.009961037,0.009069627,0.003840322
Which of the following beverages is brewed from the leaves of a plant?,tea,coffee,ginger ale,wine,A,True,0.5108203,0.2568566,0.05018446,0.18213859
"According to Erik Erikson, the primary dilemma faced in adolescence is",industry vs. inferiority,identity vs. identity confusion,generativity vs. stagnation,integrity vs. despair,B,True,0.23294348,0.4490103,0.25583836,0.062207982
What literary work is the source of the quote 'Abandon every hope all you who enter here'?,Paradise Lost',The Wizard of Oz',The Divine Comedy',Beowulf',C,False,0.6253803,0.14173865,0.0866431,0.14623792
What's the popular name of the breakfast meal consisting of sausages wrapped in pancakes?,ducks in a pond,pigs in a blanket,cows in a pasture,dogs in the oven,B,True,0.02982785,0.7398001,0.044776905,0.18559512
Which of the following is not a TV cartoon duo?,Chip and Dale,Beavis and Butt-head,Simon and Garfunkel,Tom and Jerry,C,True,0.0043128068,0.0022550032,0.99137104,0.0020612397
Which of these is not a 'lock' function on a standard desktop computer keyboard?,print lock,number lock,scroll lock,caps lock,A,True,0.49079517,0.16961429,0.0664219,0.27316865
The American patriot Paul Revere was named for his father whose original name was what?,John Paul Revere,Paul Silver,Apollos Rivoire,Paolo Reverini,C,False,0.07845225,0.2633352,0.0459399,0.6122727
Which of these movies does not star Jim Carrey?,Patch Adams',The Truman Show',Dumb and Dumber',The Mask',A,False,0.1972457,0.20192325,0.21161374,0.38921726
What is the name of Mario's brother in the 'Super Mario' video games?,Louis,Luigi,Luciano,Zelda,B,True,0.005265082,0.9877916,0.0036612898,0.003281959
Who wrote the lyrics of the Frank Sinatra anthem 'My Way'?,Frank Sinatra,Kris Krist offerson,Carole King,Paul Anka,D,False,0.4897103,0.08248068,0.18156733,0.24624181
In the movie Austin Powers: The Spy Who Shagged Me what is the name of Dr Evil's diminutive clone?,Little Buddy,Mini-Me,Small Fry,Dr Evil Jr,B,True,0.0749811,0.75728226,0.10410094,0.06363563
What is the chemical process wherein a solid is turned to a liquid via the application of heat?,distillation,photosynthesis,freezing,melting,D,True,0.003728816,0.0036140925,0.002244041,0.990413
In what state is the 1999 movie Magnolia' set?,California,South Carolina,Georgia,Texas,A,False,0.020723956,0.9234949,0.02539152,0.03038967
How long is the time on an NBA shot clock?,18 seconds,24 seconds,30 seconds,35 seconds,B,True,0.20278624,0.3586923,0.344951,0.09357048
The Pointillist paintings of Georges Seurat are most notable for containing which of the following characteristics?,An expressionistic use of broad brushstrokes and tactile surface texture,Lively figures created through the use of forceful lines,Static figures and a sense of optical surface movement,An emotional use of strident colors with a high degree of simplification,C,False,0.14078917,0.05868965,0.16459921,0.635922
Backgammon is a how many player game?,Two,Three,Four,Six,A,True,0.7635672,0.060749028,0.062189654,0.113494135
According to the children's nursery rhyme what type of ocean did Columbus sail in 1492?,calm,blue,windy,really big,B,True,0.10993725,0.7454382,0.018087521,0.126537
Which of these refers to an alcoholic drink laced with a knockout drug?,Zombie,Kamikaze,Mickey Finn,Molotov cocktail,C,False,0.17744154,0.5015502,0.05044223,0.27056605
"Students are reading the following passage from the National Park Service's Web site. Ten miles long and nearly 500 feet deep (152.4 m meters), Lake McDonald, the largest lake in the park, is a direct result of glacial carving. High peaks surrounding the lake all show evidence of the power of glaciers to carve even the hardest of rock. The powerful glaciers that carved the broad U-shaped valley that Lake McDonald sits in also carved smaller hanging valleys with wonderful waterfalls that are accessible by numerous hiking trails. Which of the following best identifies the intended audience of the passage?",Scientists researching glacier development,Teachers interested in creating virtual park field trips,Academics studying the historical context of national parks,Families interested in visiting Lake McDonald,D,True,0.11987443,0.30851096,0.078615576,0.49299908
How do you express 3/4 as a decimal?,0.25,0.5,0.75,0.9,C,True,0.009122932,0.006622539,0.9828719,0.0013827477
What tea is known for its distinctive bergamot flavor?,Earl,Grey Darjeeling,English Breakfast,Prince of Wales,A,True,0.48073283,0.22182176,0.11780864,0.17963673
"Science fiction: readers claim to either love it or loathe it; either they avoid it like poison or they devour favorite works and authors like chocolate addicts gulping down fudge truffles. The author of the passage compares certain readers with ""chocolate addicts"" primarily in order to",suggest that science fiction is not a serious literary genre,indicate the depth of certain readers' feelings about science fiction,explain why some readers consider science fiction to be dangerous,contrast the characteristics of science fiction with those of other literary genres,B,True,0.06774983,0.5412856,0.062658355,0.3283063
Which of these foods could contain small amounts of naturally occurring opium?,chocolate truffles,poppy seed bagels,carbonated soda,sesame chicken,B,True,0.009323651,0.9181842,0.052206684,0.020285333
What is the slowest wind speed a hurricane can have according to the Saffir-Simpson scale?,50 m.p.h.,74 m.p.h.,96 m.p.h.,110 m.p.h.,B,True,0.25757247,0.49648392,0.1944259,0.051517732
In which of the following bands did Jimmy Page not play guitar?,Bad Company,The Firm,Led Zeppelin,The Yardbirds,A,False,0.15525858,0.55475664,0.023809677,0.26617515
Which of these magazines does not focus on natural science?,Tiger Beat,Outside,National Geographic,Smithsonian,A,True,0.7365796,0.07947598,0.028338034,0.1556064
Which of the following artists is an English landscape painter who created a poetic sense of changing atmospheric effects by using tiny applications of local color?,John Constable,William Morris,William Hogarth,Joshua Reynolds,A,True,0.63766384,0.07098714,0.21027921,0.081069864
