0,1,2,3,4,5,/workspace/dongweiw/models/LLaMA/LLaMA-2-7b_correct,/workspace/dongweiw/models/LLaMA/LLaMA-2-7b_choiceA_probs,/workspace/dongweiw/models/LLaMA/LLaMA-2-7b_choiceB_probs,/workspace/dongweiw/models/LLaMA/LLaMA-2-7b_choiceC_probs,/workspace/dongweiw/models/LLaMA/LLaMA-2-7b_choiceD_probs
What was the revenue for flat screen televisions sold in Australia in the past 12 months (as of 2013)?,$120 million annual Revenue,$1.2 billion annual Revenue,$12 billion annual Revenue,$120 billion annual Revenue,B,True,0.087840624,0.6592805,0.15177499,0.10110394
What native empire controlled Large areas of South African Territory during the 19th century?,Hutu,Zulu,Aztec,Masai,B,True,0.011251521,0.95892787,0.018120898,0.0116997305
How many keys are on a Standard piano?,20,54,88,100,C,True,0.046168186,0.06613287,0.8443279,0.043371
The most important consideration in designing successful messages to be transmitted through graphic communications is knowledge and understanding of,current technologies,the capabilities of the designer,the limitations of the printer,the nature of the audience,D,False,0.46943587,0.09389308,0.121506676,0.31516433
Which one of these world leaders was assassinated?,Indira Gandhi,Ferdinand Marcos,Golda Meir,Neville Chamberlain,A,True,0.51243395,0.3157014,0.11614005,0.055724606
Which of these candy bars was named for a baseball player?,Baby Ruth,Clark Bar,Reggie Bar,Butterfinger,C,False,0.7719398,0.18192492,0.025402412,0.020732842
The common term for someone who has difficulty seeing objects in the distance is what?,farsighted,nearsighted,hindsighted,hypermetropic,B,True,0.39734435,0.5691695,0.020410579,0.013075507
Where did jazz great Sun Ra claim he was born?,Atlantis,Mount Olympus,Saturn,in a saxophone,C,True,0.26211607,0.22245502,0.29470503,0.22072387
By what name is Bob Keeshan better known?,Bozo the Clown,Pee Wee Herman,Captain Kangaroo,Buffalo Bob,C,False,0.9055796,0.049905825,0.03483988,0.009674685
Where would you typically find a bailiff?,grocery store,courtroom,football stadium,doctor's office,B,True,0.0035464892,0.9910556,0.0048097526,0.00058806554
Girls of what religious community traditionally wear bonnets?,Amish,Sikh,Roman Catholic,Christian,A,True,0.9518225,0.028296938,0.013159298,0.006721112
What New Age musician released a 1998 album titled 'King of the Pan3Flute'?,Zamfir,Yanni,Vangelis,Kenny G,A,False,0.21143106,0.6666975,0.10631421,0.015557206
Which of these is a fish?,sea horse,sea cow,sea snake,sea lion,A,True,0.44175744,0.18559621,0.2420631,0.13058324
How many airplanes are in the air worldwide right now (as of 2014)?,"5,000","20,000","80,000","320,000",B,True,0.10659215,0.33611298,0.27864742,0.27864742
Reindeer herding as an economic activity of the Sami in Norway is an example of which of the following types of diffusion?,Stimulus,Hierarchical,Relocation,Contagious,A,True,0.38355988,0.35751712,0.1797709,0.079152055
"When cool air flows from a high mountain region to a region of lower elevation, the air will",increase in moisture content,"condense, forming large amounts of dew",undergo adiabatic warming,undergo adiabatic cooling,C,True,0.14866847,0.20640573,0.47246742,0.17245844
In Greek mythology what is the name of Zeus' father?,Apollo,Cronus,Prometheus,Hercules,B,True,0.01723775,0.9485308,0.022658594,0.011572878
What disease does a carcinogen cause?,cancer,influenza,emphysema,heart disease,A,True,0.9464474,0.030902602,0.017066037,0.0055839857
Who sang lead vocals for the band Big Brother and the Holding Company?,Grace Slick,Janis Joplin,Mama Cass,Karen Carpenter,B,True,0.25820464,0.7241528,0.011982412,0.005660091
Which Pope immediately preceded John Paul II?,John XXIII,Paul VI,John Paul I,Hank II,C,False,0.3138261,0.54649574,0.12779169,0.011886479
Which of these is not a spice?,dill,aniseed,cucumber,cayenne,C,False,0.22533517,0.26550972,0.24364541,0.26550972
Which of the following protocols is used to transport HTML pages from Web servers to Web browsers?,BOOTP,HTTP,SNMP,SMTP,B,True,0.0045959675,0.9924527,0.0020878124,0.00086355675
What is the correct spelling of New Mexico's largest city?,Albuqerque,Albuquerque,Albequerque,Santa Fe,B,True,0.04904834,0.8970005,0.029288104,0.024663055
Which of the following best defines federalism?,A government in which the political leader is also the religious leader,The concentration of government power in the hands of a small group of people,The division of national power into different branches of government,The division of a country's power into national and subnational units,D,False,0.0020971322,0.0022675404,0.989125,0.0065102847
What sport is known as 'The Sport of Kings'?,polo,archery,yachting,horse racing,D,True,0.0821302,0.22500403,0.12720574,0.56566006
Which of the following is matched with its correct function?,Ovule ..... production of pollen,Vascular cambium ..... formation of apical meristem,Xylem ..... transport of sugars,Guard cell ..... regulation of transpiration rate,D,False,0.28436565,0.23759641,0.26505795,0.21298003
Which of the following protocols is usually associated with hyperinflation?,A rapid decrease in total spending,A rapid increase in money supply,A slow increase in exports,A slow increase in labor productivity,B,True,0.1903941,0.7589293,0.02721542,0.023461157
In which century was the greatest number of chemical elements discovered?,17th,18th,19th,20th,C,True,0.09814564,0.17633578,0.5827175,0.14280106
"The term ""Cold War"" refers to the",race between the United States and the Soviet Union to claim ownership of Antarctica,contest between the United States and the European Union for economic domination in the West,struggle between the United States and the Soviet Union to gain political hegemony in world affairs,competition between the Soviet Union and China for the resources of the Pacific Rim,C,True,0.015741223,0.021684453,0.95877653,0.003797747
Which of the following articles of clothing has a hood?,Parka,kilt,lederhosen,sarong,A,True,0.6065887,0.1594792,0.12517665,0.108755365
Which of these measurements is equal to one square foot?,50 square inches,77 square inches,100 square inches,144 square inches,D,False,0.16059221,0.16698949,0.49465886,0.1777594
Which of the following is a disorder in ruminants that is characterized by an excessive accumulation of gas in the rumen?,Agalactia,Bloat,Bovine pleuropneumonia,Grass tetany,B,True,0.006493877,0.98663217,0.0039696274,0.0029042414
"_Whenever the mood strikes her_, Angela takes a short walk around the block. In the sentence above, the underlined portion can best be described as",an adjective clause,a relative clause,a subordinate clause,an independent clause,C,True,0.17892912,0.29043064,0.43259513,0.09804507
"What term is used to describe a""group of geese?",gaggle,gang,gander,grist,A,True,0.9716095,0.018360542,0.0077138427,0.0023161157
If you dial '411' on a telephone who are you calling?,the police,the White House,directory assistance,Moviefone,C,True,0.0018625556,0.0055605643,0.9877079,0.004868992
Which of these are not legumes?,beans,peas,radishes,peanuts,C,False,0.22866683,0.22336976,0.15593722,0.39202613
"In 1989 scientists from Norway discovered that there are far more viruses in oceans lakes, and streams than previously believed. How many viruses did they find that a milliliter of natural water might contain?",up to 250,up to 25000,up to 2500000,up to 250000000,D,False,0.39630446,0.31843957,0.1348358,0.1504202
Which company holds an annual self-named 'Bake-Off'?,Betty Crocker,Duncan Hines,Pillsbury,Keebler,C,False,0.38002118,0.34332055,0.20182772,0.07483061
Which of the following fiscal policy actions is most expansionary?,Increasing both government spending and taxes,Increasing government spending and decreasing taxes,Decreasing government spending and increasing taxes,Decreasing both government spending and taxes,B,False,0.25649765,0.26880726,0.14276245,0.33193263
Which of the following steps should be taken first to effectively present new information to coworkers?,Analyzing the audience,Determining the objective,Creating three to five key messages,Choosing a communication tool,B,False,0.79745215,0.085374445,0.07652916,0.04064433
What is the name of the character Played by Woody Allen in the 1967 James Bond film 'Casino Royale'?,Dr Evil,Q,Little Jimmy Bond,M,C,False,0.1597286,0.41430447,0.25325924,0.1727078
Which of the following is generally the first step taken in a large-scale commercial construction venture?,Filing applications for building permits and variances,Ordering the materials needed for the building foundation,Drafting a contract that spells out the details of the building plan,Holding a discussion between the developer and the designer/contractor about the scope of the construction,D,False,0.66082406,0.13530754,0.15819052,0.04567781
How many eyes does a Giraffe have?,one,two,three,four,B,False,0.07190194,0.3050927,0.5699882,0.05301716
What pro wrestler grapples with Sylvester Stallone in the movie-'Rocky III'?,Dolph Lundgren,Hulk Hogan,Andre the Giant,The Iron Sheik,B,False,0.09528499,0.30045855,0.5356253,0.0686312
Which of the following activities will be most effective in introducing kindergartners to the concept of how plants transport water?,Demonstrating that a celery stalk can be peeled lengthwise but not crosswise,Placing celery stalks in water colored with a dye and observing the results,Collecting rainwater in a rain gauge and comparing the amount of rainfall to a plant's growth rate,"Planting bean seeds in paper cups, placing them on the windowsill, and watering them daily",B,True,0.20440483,0.32409605,0.26868504,0.20281413
What is the function of mitochondria in the cell?,To generate energy,To process waste,To kill viruses or other antigens,To repair damage,A,True,0.96448606,0.019401403,0.008087708,0.008024769
Which of these is not one of the four basic forces in nature?,electromagnetic,gravitational,nuclear,centrifugal,D,False,0.44043934,0.18795644,0.18943061,0.18217362
Which of these is a slang term for 'police'?,fuzz,shrinks,bean counters,aardvarks,A,True,0.79238904,0.15241621,0.023741866,0.031452864
What is the name of the fruit that is half tangerine and half grapefruit?,graperine,tangefruit,tangelo,kumquat,C,True,0.0030001313,0.0046105334,0.98785025,0.004539054
What are the Smothers Brothers'(first names?,Frank and Bill,Tom and Dick,Dave and George,Ed and Pete,B,False,0.7991266,0.11334026,0.0309855,0.056547556
Which of the following great apes (the Hominidae) is NOT native to Africa?,Gorilla,Human,Chimpanzee,Orangutan,D,True,0.1474297,0.2587472,0.11041974,0.48340338
In the movie 'Star Wars' what kind of creature is Chewbacca?,Woolie,Woobie,Wookiee,Klingon,C,True,0.026447631,0.07189212,0.8758253,0.025834974
In the film 'Easy Rider' what emblem is on the back of Peter Fonda's leather jacket?,peace symbol,American flag,two white doves,Harley-Davidson logo,B,False,0.2144884,0.15815383,0.48335707,0.1440007
What are the tallest trees on Earth?,Coast Redwood,Coast Douglas Fir,Giant Sequoia,Sitka Spruce,A,True,0.68787277,0.096048556,0.17666034,0.03941825
Which of these painting tools has bristles on it?,Easel,Knife,Brush,Palette,C,True,0.012391846,0.021411188,0.9616025,0.0045944597
Astronaut John Glenn served as a pilot in what branch of the military?,Army,Air Force,Marines,Navy,C,False,0.8700771,0.05920949,0.035632897,0.035080463
On the TV show 'CHiPs' what was Officer Frank Poncherello's-nickname?,Franky,Ponch,Chipper,Hot Dog,B,True,0.0037120257,0.9898122,0.0048793657,0.0015965223
Which of the following criteria is the most important when assessing reading comprehension?,Ability to spell inventively,Ability to decode new words,Ability to identify the main idea,Ability to recognize rhyming patterns,C,True,0.03483658,0.018501567,0.92696697,0.019694816
Which of these games is not played with cards?,baccarat,rummy,craps,solitaire,C,False,0.23252785,0.21505311,0.269737,0.28268197
In American football how many points is a touchdown worth?,two,three,six,seven,C,True,0.32922754,0.25640267,0.37016046,0.044209365
What is the most likely impact of an increase in interest rates?,Investment levels diminish,Employment increases,The value of the U.S. dollar increases,Mortgage rates decline,A,True,0.8788698,0.056184262,0.02572303,0.039222937
Whose profile can you see on the front of dimes that are currently in circulation?,George Washington,Thomas Jefferson,Benjamin Franklin,Franklin Roosevelt,D,False,0.57394844,0.24302505,0.14855824,0.034468282
Who is considered the owner of a 'publicly held' company?,the CEO,the stockholders,the president,the government,B,True,0.18509786,0.73781794,0.050209142,0.026875017
Which of the following candies is traditionally fruit flavored?,M&M's,Skittles,Reese's Pieces,Junior Mints,B,False,0.45484427,0.24537008,0.21823665,0.08154908
In 1926 the Harlem Globetrotters basketball team was formed in what city?,Boston,Philadelphia,Chicago,New York City,C,True,0.0256982,0.06511197,0.85768205,0.05150781
Which of the following steps in the design of a dog house would be earliest?,Acquiring all the tools necessary for the building,Purchasing all the materials for building the structure,"Identifying the color, shape, and style of the exterior surface",Accessing the measurements of the dog and all the interior materials,D,False,0.39765596,0.21284992,0.23376986,0.1557243
What was the name of the 1999 art exhibit that sparked a national debate about censorship?,Sticks & Stones',Pulsation',Black & White',Sensation',D,False,0.4262181,0.23173076,0.11032038,0.23173076
What was the title of Beethoven's only completed opera?,Faust',The Silence',Immortal Beloved',Fidelio',D,True,0.007910389,0.016615976,0.01727788,0.95819575
What is the name of the StarKist tuna mascot?,Charlie,Sam,Al,Morris,A,True,0.42958325,0.28172758,0.25852776,0.03016148
Which of the following groups was converted to Christianity in the tenth century C.E. by missionaries from the Byzantine Empire?,Franks,Visigoths,Russians,Anglo-Saxons,C,False,0.4320292,0.3444437,0.10261592,0.12091111
Which of these words is an adverb?,hurried,fast,speedy,quickly,D,True,0.19849132,0.23025398,0.16714644,0.4041083
On which part of a car would you find the 'caliper'?,battery,engine,radiator,brakes,D,True,0.007826884,0.04720215,0.033210862,0.91176015
Which of these plants is the national emblem of Scotland?,ivy,thistle,rose,linden,B,True,0.0054767462,0.9804495,0.011962313,0.0021114738
How much does it cost to air condition all American automobiles for a year (as of 2018)?,$10m,$100m,$1 billion,$10 billion,C,True,0.17246534,0.27132607,0.37965342,0.17655523
What fictional character claims to be 'smarter than the average bear'?,Paddington Bear,Fozzie Bear,Smokey Bear,Yogi Bear,D,True,0.06887397,0.23299764,0.14354569,0.55458266
If you are truly afraid of the dark what do you suffer from?,hypnophobia,cryptophobia,hadephobia,nyctophobia,D,True,0.03867385,0.043143798,0.07168999,0.84649235
Which of the following is a way in which Congress can influence the federal bureaucracy?,Increasing or decreasing departmental salaries,Appropriating funds,Appointing agency heads,Dismissing cabinet secretaries,B,True,0.26086038,0.46868122,0.1864285,0.08402991
What country was once ruled by shoguns?,China,Japan,North Korea,Taiwan,B,True,0.00091024826,0.9982084,0.0006979115,0.00018348903
On what continent can you find tigers in the wild?,Africa,Asia,Europe,South America,B,True,0.4663849,0.4737294,0.03076142,0.029124327
"The construction of a transportation network that included roads, canals, and steamboats that took shape in the United States in the early decades of the nineteenth century had which of the following effects in the years before the Civil War?",It decreased the need for immigrant labor.,It stimulated the development of a market revolution.,It weakened the plantation system in the southern states.,It transformed the United States into an international military power.,B,True,0.39227477,0.44450554,0.0991826,0.0640371
What is the more common name for the disease 'pertussis'?,whooping cough,tennis elbow,black lung,German measles,A,True,0.87593776,0.0960009,0.019201387,0.008859985
The primary purpose of a Supervised Agricultural Experience ( SAE ) program is to,provide a basis for students to apply for and win proficiency awards,provide students with an income to be used to learn money management skills,"give students a chance to earn enough money to qualify for local, state, and national FFA degrees",allow students to apply skills learned in the classroom and learn new skills in a specialized area,D,False,0.040551655,0.033097297,0.74742883,0.1789223
An early-nineteenth-century railroad steam engine is an excellent example of which of the following power systems?,Internal combustion engine,External combustion engine,Rotary engine,Reaction engine,B,True,0.29890528,0.45935082,0.13263841,0.10910538
With which of the following statements would both Thomas Hobbes and John Locke most probably have agreed?,Government authority is created as the result of a social contract.,Government must enforce religious law to prevent moral decay.,Government must enforce the majority's will regardless of the wishes of the minority.,Government must bend to the will of the educated minority.,A,True,0.4893097,0.15517572,0.19161643,0.16389821
In the classic song 'Take Me Out to the Ballgame' for whom do we 'root root root'?,the umpire,the home team,the bat boy,Mighty Casey,B,True,0.024100203,0.8903327,0.053887993,0.031679116
Who was Charlie McCarthy?,a US senator,a Chicago gangster,a famous baseball pitcher,a wooden dummy,D,True,0.0043615866,0.017522063,0.028889,0.9492274
How many states were in the Confederate States of America?,11,13,16,22,A,False,0.08118146,0.8009106,0.087094985,0.030813005
Who were the Chicago Seven?,war protesters,bluegrass musicians,bank robbers,mobsters,A,True,0.98690355,0.005343187,0.0041939155,0.00355933
Which dwarf planet is closest to the Sun?,Pluto,Eris,Ceres,Makemake,C,False,0.57895225,0.24323608,0.14411262,0.03369906
What company makes perfumes called 'Beautiful' and 'Pleasures'?,Estee Lauder,Ralph Lauren,Elizabeth Arden,Calvin Klein,A,True,0.5024456,0.17364055,0.27531746,0.04859642
What nationality was Karl Marx?,Russian,German,Danish,English,B,True,0.012972242,0.96054363,0.016918994,0.009565132
In America what is the main ingredient in pepperoni?,Fish,pepper,wheat,meat,D,True,0.027402755,0.06835441,0.10341692,0.8008259
A student in the process of solving a fabrication problem in the manufacturing laboratory asks the teacher what assembly procedures should be used. The teacher's best response would be to,give an opinion as to the best assembly procedure for the particular problem,suggest two or three possible assembly procedures and have the student select one,place the responsibility completely on the student for making the judgment,use leading questions to help the student review and analyze the relative merits of several assembly procedures,D,False,0.08043606,0.52450895,0.25166214,0.14339277
"If the government places a price ceiling on leather garments that is below the equilibrium price, which of the following will occur in the market for leather garments?",There will be a shortage.,There will be a surplus.,The demand curve for leather garments will shift leftward.,The supply curve for leather garments will shift rightward.,A,False,0.22299922,0.22828749,0.40696645,0.14174692
"During President Dwight Eisenhower's administration in the 1950s, the federal government promoted significant changes in transportation in the United States by",establishing generous subsidies for urban mass transit,sponsoring research to develop less polluting automobiles,funding the construction of the interstate highway system,funding the establishment of a national railroad passenger system,C,True,0.0061841332,0.00734384,0.9693971,0.017074939
Animals in which of the following groups may have a backbone and a spinal cord?,Mollusks,Chordates,Invertebrates,Echinoderms,B,True,0.03534758,0.91162616,0.03851961,0.014506619
Which of the following statements best illustrates active listening on the part of a second-grade teacher who is helping a student solve a personal problem?,"I have gathered the facts, and I know what really happened.","I understand you, and I know what is best for you.",I believe you understood the class rules.,I respect you as a person with your own ideas and feelings.,D,True,0.018454993,0.022967609,0.03394393,0.9246335
Which of the following stages is the first step in the writing cycle?,Outlining,Brainstorming,Publishing,Editing,B,False,0.55485517,0.42875886,0.013358389,0.0030275981
Which of these is a government agency established to protect investors?,AAA,NBA,SEC,MADD,C,True,0.006578294,0.006375901,0.9839626,0.0030831841
What character did Woody replace on the TV show 'Cheers'?,Coach,Diane,Norm,Frasier,A,False,0.23737116,0.14738712,0.56059575,0.054645944
Which of the following rocks would most likely form from the metamorphism of a shale?,Granite,Quartzite,Schist,Marble,C,True,0.08992909,0.16800965,0.7018425,0.040218778
"Which of the following states of matter is characterized by a closely packed arrangement of particles, resulting in a stable, definite shape and definite volume?",Solid,Liquid,Gas,Plasma,A,True,0.95235485,0.02557845,0.016132126,0.0059346776
How old is the Earth approximately?,"50,000 years",300 million years,4.5 billion years,no one knows,C,True,0.013007025,0.077831954,0.8499496,0.05921143
"As part of a staffing strategy, a human resources manager hires new personnel through a hidden market. Which of the following best represents the use of a hidden market?",Posting the job opening to a social media Web site,Advertising the job opening on job posting Web sites,Receiving a recommendation from a current employee,Participating in a career fair at a local community college,C,False,0.28954163,0.20854902,0.21685666,0.2850527
What liqueur is used to make a Pink Lady cocktail pink?,grenadine,schnapps,triple sec,pernod,A,False,0.24552204,0.15852094,0.46957317,0.1263839
What is the proper nautical use of an anchor?,to catch large fish,to calculate water depth,to hold a ship in place,to damage other boats,C,True,0.0022993358,0.0012999265,0.9951891,0.0012116648
In ice hockey which of the following is not a penalty?,hooking,charging,carving,butt-ending,C,True,0.25165093,0.2135734,0.29651728,0.23825833
"Ethan, a new preschool student, does not talk or play with other students during center time. Which of the following strategies will best help him develop interpersonal relationships?",Demonstrating empathy for Ethan when there is a conflict during center time,Modeling how to show appropriate affection in the classroom,Encouraging students to name and discuss their feelings throughout the day,Identifying a student to be Ethan's partner and participate in center time with him,D,False,0.28023738,0.12532991,0.4408753,0.15355742
If a business files under Chapter 11 what is it doing?,declaring bankruptcy,selling stock,buying a smaller,company suing the government,A,True,0.93675864,0.03989199,0.0109914,0.012357963
How many $100 bills does it take to equal one million dollars?,one thousand,five thousand,ten thousand,one hundred thousand,C,True,0.20382373,0.22916517,0.3360485,0.23096254
A prekindergarten teacher is planning a lesson with a teaching objective of categorizing geometric objects by type of shape. Which of the following actions must children be able to perform successfully before the teacher teaches the lesson?,Identifying attributes of objects,Recognizing the position of whole numbers,Creating sets of objects using counters,Matching values with their numerical representatives,A,True,0.64474684,0.12498988,0.14163208,0.08863109
What former 'Today' show personality played a neighbor on the TV sitcom 'The Hogan Family'?,Jane Pauley,Willard Scott,Deborah Norville,Joe Garagiola,B,True,0.3117081,0.5385833,0.085884616,0.06382402
"If one party to a contract is forced to sign, the contract is defined as",enforceable,executory,unilateral,voidable,D,False,0.24704376,0.31721047,0.15580854,0.27993724
What was the name of the first ship to sail around the world?,Triton,Victoria,Magellan,Elizabeth II,B,False,0.0738352,0.3012937,0.61821455,0.006656445
Which of the following was a direct result of the First Opium War of 1839-1842?,The Chinese commissioner of trade in Canton (Guangzhou) banned the opium trade in that city.,China was forced to open some of its ports to international trade.,Chinese revolutionaries toppled the Qing dynasty.,Chinese leaders set out to remake their economy along Western lines.,B,True,0.37213284,0.55863756,0.034885224,0.03434438
What animal is considered sacred in India?,Sheep,Cow,Chicken,Dog,B,False,0.016546696,0.23021165,0.687285,0.06595674
In computer terminology what does the acronym 'FTP' stand for?,file transfer protocol,full time portal,full text processor,free to print,A,True,0.97724265,0.017898824,0.0039318497,0.00092662853
What is the art of elegant handwriting called?,calligraphy,engraving,decoupage,lithography,A,True,0.8428171,0.07839421,0.07193857,0.006850009
By what collective name do Christians refer to God the Father God the Son and the Holy Ghost?,the Trio,the Troika,the Triumvirate,the Trinity,D,True,0.0051247333,0.006683912,0.019190032,0.96900135
In what year did the United States last win an Olympic gold medal in men's ice hockey?,1976,1980,1984,1988,B,True,0.060696535,0.85108465,0.046175487,0.04204326
What term describes the passing of genetic traits from one generation to the next?,heredity,heresy,homogeneity,hemoglobin,A,True,0.97149414,0.019542377,0.0045341956,0.004429161
Modern computer microchips are primarily composed of what element?,Sodium,Silicon,Aluminum,Silver,B,True,0.0011302414,0.99593425,0.0024494627,0.00048611077
The film 'Stand By Me' is based on a novel by what author?,Anne Proulx,Stephen King,Dean Koontz,Frank McCourt,B,True,0.0058938004,0.9911848,0.0024377815,0.00048379257
What kind of car did Burt Reynolds drive in the movie 'Smokey and the Bandit'?,Lamborghini,Camaro,Corvette,Transam,D,False,0.10817988,0.42122638,0.3895707,0.081022985
Which of the following is the best description of traditional phonics instruction?,Students study lists of high-frequency words in order to increase reading speed and comprehension.,"Students are taught individual letter sounds first, followed by letter combination sounds and the rules of putting these combinations together to make words.","Students are immersed in written language, and encouraged to decode entire words using context clues.",Students analyze patterns of organization and syntax as a way of learning to recognize common structures.,B,True,0.07240311,0.9171874,0.0056710504,0.0047383397
Who composed the 'Moonlight Sonata'?,Mozart,Handel,Bach,Beethoven,D,False,0.036396608,0.3974625,0.23919713,0.32694373
The first commercial radio station was located in what city?,Chicago,Austin,Pittsburgh,Cleveland,C,False,0.4999373,0.18106529,0.21502036,0.103977054
Which of these is not a position on an American football team?,quarterback,tight end,striker,free safety,C,False,0.24430539,0.24430539,0.21899393,0.29239526
Which of these is not a type of primate?,baboon,marmot,orangutan,chimpanzee,B,False,0.24266808,0.22268473,0.081283614,0.45336363
In 1986 Libyan leader Muammar Qaddafi drew a so-called 'Line of Death' overwhat body of water?,Gulf of Sidra,Gulf of Oman,Red Sea,Persian Gulf,A,True,0.44208542,0.23663127,0.21545522,0.10582805
What is the nickname of Florida's controversial death row electric chair?,Old Yeller,Old Geezer,Old Smoky,Old Sparky,D,True,0.03806185,0.07166661,0.12577882,0.7644927
The dance known as the 'fandango' is of what origin?,Australian,African,Native American,Spanish,D,True,0.0061571063,0.022521758,0.050358597,0.9209626
In what restaurant can you order a Grand Slam breakfast?,Denny's,McDonald's,Burger King,Hardee's,A,True,0.90213543,0.040261257,0.024998782,0.03260456
Which of these minerals is hardest on the Mohs scale?,Corundum,Quartz,Apatite,Calcite,A,False,0.2705069,0.3844678,0.11364847,0.2313768
Which of the following beverages is brewed from the leaves of a plant?,tea,coffee,ginger ale,wine,A,True,0.8177463,0.13349341,0.038546477,0.010213799
"According to Erik Erikson, the primary dilemma faced in adolescence is",industry vs. inferiority,identity vs. identity confusion,generativity vs. stagnation,integrity vs. despair,B,True,0.17061856,0.8013561,0.019596832,0.008428493
What literary work is the source of the quote 'Abandon every hope all you who enter here'?,Paradise Lost',The Wizard of Oz',The Divine Comedy',Beowulf',C,True,0.12902276,0.03527286,0.81544894,0.020255499
What's the popular name of the breakfast meal consisting of sausages wrapped in pancakes?,ducks in a pond,pigs in a blanket,cows in a pasture,dogs in the oven,B,True,0.021755004,0.9396137,0.029274559,0.009356711
Which of the following is not a TV cartoon duo?,Chip and Dale,Beavis and Butt-head,Simon and Garfunkel,Tom and Jerry,C,False,0.35069436,0.32433924,0.1593101,0.16565628
Which of these is not a 'lock' function on a standard desktop computer keyboard?,print lock,number lock,scroll lock,caps lock,A,False,0.26157856,0.31306854,0.21018428,0.21516865
The American patriot Paul Revere was named for his father whose original name was what?,John Paul Revere,Paul Silver,Apollos Rivoire,Paolo Reverini,C,False,0.41261977,0.32386896,0.1859823,0.07752896
Which of these movies does not star Jim Carrey?,Patch Adams',The Truman Show',Dumb and Dumber',The Mask',A,True,0.3698633,0.29030904,0.14943828,0.19038932
What is the name of Mario's brother in the 'Super Mario' video games?,Louis,Luigi,Luciano,Zelda,B,True,0.0012628372,0.99748385,0.000975845,0.00027740852
Who wrote the lyrics of the Frank Sinatra anthem 'My Way'?,Frank Sinatra,Kris Krist offerson,Carole King,Paul Anka,D,False,0.124639995,0.524754,0.19304621,0.15755972
In the movie Austin Powers: The Spy Who Shagged Me what is the name of Dr Evil's diminutive clone?,Little Buddy,Mini-Me,Small Fry,Dr Evil Jr,B,True,0.0042487816,0.9920339,0.0026175985,0.0010997356
What is the chemical process wherein a solid is turned to a liquid via the application of heat?,distillation,photosynthesis,freezing,melting,D,False,0.54501534,0.20848694,0.07093412,0.1755636
In what state is the 1999 movie Magnolia' set?,California,South Carolina,Georgia,Texas,A,True,0.77203274,0.06905923,0.12603088,0.032877117
How long is the time on an NBA shot clock?,18 seconds,24 seconds,30 seconds,35 seconds,B,True,0.26337248,0.4015951,0.26132292,0.07370951
The Pointillist paintings of Georges Seurat are most notable for containing which of the following characteristics?,An expressionistic use of broad brushstrokes and tactile surface texture,Lively figures created through the use of forceful lines,Static figures and a sense of optical surface movement,An emotional use of strident colors with a high degree of simplification,C,True,0.030665044,0.031638455,0.86859185,0.06910474
Backgammon is a how many player game?,Two,Three,Four,Six,A,False,0.12412169,0.4133883,0.40697932,0.05551065
According to the children's nursery rhyme what type of ocean did Columbus sail in 1492?,calm,blue,windy,really big,B,False,0.15564649,0.22646432,0.20781532,0.41007388
Which of these refers to an alcoholic drink laced with a knockout drug?,Zombie,Kamikaze,Mickey Finn,Molotov cocktail,C,False,0.5251676,0.38422084,0.07332983,0.017281817
"Students are reading the following passage from the National Park Service's Web site. Ten miles long and nearly 500 feet deep (152.4 m meters), Lake McDonald, the largest lake in the park, is a direct result of glacial carving. High peaks surrounding the lake all show evidence of the power of glaciers to carve even the hardest of rock. The powerful glaciers that carved the broad U-shaped valley that Lake McDonald sits in also carved smaller hanging valleys with wonderful waterfalls that are accessible by numerous hiking trails. Which of the following best identifies the intended audience of the passage?",Scientists researching glacier development,Teachers interested in creating virtual park field trips,Academics studying the historical context of national parks,Families interested in visiting Lake McDonald,D,True,0.12541996,0.28043875,0.15978919,0.43435204
How do you express 3/4 as a decimal?,0.25,0.5,0.75,0.9,C,False,0.44924998,0.17185344,0.25798258,0.120914
What tea is known for its distinctive bergamot flavor?,Earl,Grey Darjeeling,English Breakfast,Prince of Wales,A,False,0.111710995,0.67370355,0.13474919,0.07983625
"Science fiction: readers claim to either love it or loathe it; either they avoid it like poison or they devour favorite works and authors like chocolate addicts gulping down fudge truffles. The author of the passage compares certain readers with ""chocolate addicts"" primarily in order to",suggest that science fiction is not a serious literary genre,indicate the depth of certain readers' feelings about science fiction,explain why some readers consider science fiction to be dangerous,contrast the characteristics of science fiction with those of other literary genres,B,True,0.27646166,0.52463204,0.11524636,0.083659895
Which of these foods could contain small amounts of naturally occurring opium?,chocolate truffles,poppy seed bagels,carbonated soda,sesame chicken,B,False,0.74337864,0.18360157,0.054698184,0.018321598
What is the slowest wind speed a hurricane can have according to the Saffir-Simpson scale?,50 m.p.h.,74 m.p.h.,96 m.p.h.,110 m.p.h.,B,False,0.19413558,0.26328686,0.31022775,0.23234984
In which of the following bands did Jimmy Page not play guitar?,Bad Company,The Firm,Led Zeppelin,The Yardbirds,A,False,0.18746252,0.15300246,0.5016757,0.15785927
Which of these magazines does not focus on natural science?,Tiger Beat,Outside,National Geographic,Smithsonian,A,True,0.604238,0.28099674,0.05157467,0.0631906
Which of the following artists is an English landscape painter who created a poetic sense of changing atmospheric effects by using tiny applications of local color?,John Constable,William Morris,William Hogarth,Joshua Reynolds,A,True,0.95235074,0.026597263,0.016132057,0.0049199993
